policy,q,threshold,n,k,p,accepted,frozen_q,label
large/OBQA/Text+fact,0.25,0.0,642,2,3.0209317677572816e-12,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.3,0.0,642,2,3.0209317677572816e-12,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.35,0.0,642,2,3.0209317677572816e-12,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.4,0.0,642,2,3.0209317677572816e-12,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.45,0.0,642,2,3.0209317677572816e-12,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.5,1.1920928955078125e-07,683,2,4.159829941688358e-13,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.55,3.5762786865234375e-07,728,3,6.130451995963371e-13,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.6,1.7881393432617188e-06,807,7,6.061292901688684e-11,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.65,7.987022399902344e-06,870,11,2.378704844510207e-09,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.7,4.5418739318847656e-05,932,16,1.2046769960753847e-07,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.75,0.0002611875534057617,999,22,4.83045220043516e-06,True,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.8,0.001170039176940918,1064,33,0.0016284837465611033,False,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.85,0.008580565452575684,1135,57,0.5486913116353578,False,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.9,0.04792952537536621,1217,86,0.9993131267210218,False,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,0.95,0.22272759675979614,1297,123,0.9999999999894709,False,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
large/OBQA/Text+fact,1.0,Infinity,1366,170,1.0,False,0.75,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.05,8.58306884765625e-06,57,0,0.05373354598274044,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.1,2.384185791015625e-05,110,0,0.0035448395440541825,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.15,5.841255187988281e-05,192,0,5.283627786488246e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.2,0.00011324882507324219,259,0,1.6998624084634454e-06,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.25,0.00019997358322143555,311,0,1.1804327357121341e-07,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.3,0.000394284725189209,397,1,3.1376971940923616e-08,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.35,0.0006575584411621094,457,2,2.071000843562498e-08,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.4,0.0011193156242370605,533,6,1.1107119877812998e-06,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.45,0.001936495304107666,595,7,4.021753703932561e-07,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.5,0.0031740665435791016,671,12,1.2020346577546129e-05,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.55,0.005570113658905029,743,19,0.000624371079891911,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.6,0.009371757507324219,800,21,0.0005735099785435151,True,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.65,0.016061782836914062,877,32,0.03476096032378715,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.7,0.029870986938476562,941,49,0.650173402518083,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.75,0.05291581153869629,1021,64,0.9699094357324061,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.8,0.09196263551712036,1100,84,0.9999320317968249,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.85,0.15815383195877075,1164,109,0.999999999719668,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.9,0.25976383686065674,1225,141,1.0,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,0.95,0.3862430453300476,1288,174,1.0,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/OBQA/Text,1.0,Infinity,1366,217,1.0,False,0.6,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.05,6.139278411865234e-06,19,0,0.37735360253530764,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.1,1.8835067749023438e-05,44,0,0.10467395472325523,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.15,3.886222839355469e-05,77,0,0.01926271979590453,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.2,6.794929504394531e-05,89,0,0.010408804957535786,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.25,0.00011777877807617188,113,0,0.0030392568040834528,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.3,0.00018554925918579102,129,0,0.0013376579723584634,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.35,0.00028967857360839844,147,0,0.0005313368998205695,True,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.4,0.0005283951759338379,172,0,0.00014738731582510645,True,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.45,0.0009936094284057617,205,0,2.7123084951893553e-05,True,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.5,0.0014939308166503906,218,1,0.00017367635586309135,True,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.55,0.002362847328186035,246,1,4.618481135322849e-05,True,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.6,0.0041356682777404785,269,2,0.00011705205571641464,True,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.65,0.008545339107513428,301,3,0.00015732409029648004,True,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.7,0.014996349811553955,320,4,0.00031529683901973456,True,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.75,0.02636897563934326,335,7,0.00542441864810862,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.8,0.05720853805541992,354,9,0.016013736136479575,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.85,0.13876044750213623,377,12,0.05985228735093817,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.9,0.25916528701782227,409,17,0.2577522064764248,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,0.95,0.3930169343948364,421,24,0.7839326888446643,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
Llama-3.1-8B/ARC/Text,1.0,Infinity,448,40,0.9998227533636806,False,0.7,"POST HOC (E21, PREREG.md); stored outputs only; creates no deployment and changes no count in the paper"
