pair,dataset,reference,split,q,selected,cal_accepted,N,n_R,coverage,changed,conditional_risk,marginal_change,correct,accuracy,reference_correct,accuracy_diff_reference,best_fixed_correct,accuracy_diff_best_fixed,benefit,harm,neutral_change,risk_CP95_low,risk_CP95_high,identity
small,arc,C,fit,0.55,False,False,670,369,0.5507462686567164,145,0.39295392953929537,0.21641791044776118,344,0.5134328358208955,395,-0.07611940298507462,395,-0.07611940298507469,20,71,54,0.3428015223927858,0.44483841252822653,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.6,False,False,670,402,0.6,165,0.41044776119402987,0.2462686567164179,334,0.49850746268656715,395,-0.09104477611940298,395,-0.09104477611940304,21,82,62,0.3619322793212723,0.4602915534374964,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.65,False,False,670,436,0.6507462686567164,189,0.4334862385321101,0.282089552238806,322,0.48059701492537316,395,-0.10895522388059702,395,-0.10895522388059703,23,96,70,0.3864134571332604,0.48146755568528754,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.7,False,False,670,469,0.7,212,0.4520255863539446,0.3164179104477612,315,0.4701492537313433,395,-0.11940298507462686,395,-0.11940298507462688,26,106,80,0.4063432256034323,0.4983165326469633,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.75,False,False,670,503,0.7507462686567165,236,0.4691848906560636,0.3522388059701492,305,0.4552238805970149,395,-0.13432835820895522,395,-0.13432835820895528,30,120,86,0.42487103071591875,0.5138629132029133,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.8,False,False,670,536,0.8,263,0.4906716417910448,0.3925373134328358,293,0.4373134328358209,395,-0.15223880597014924,395,-0.15223880597014927,34,136,93,0.44756951851355226,0.5338771383319307,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.85,False,False,670,570,0.8507462686567164,289,0.5070175438596491,0.43134328358208956,282,0.4208955223880597,395,-0.16865671641791044,395,-0.16865671641791047,37,150,102,0.46515239243135253,0.5488096178911244,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.9,False,False,670,603,0.9,316,0.5240464344941956,0.4716417910447761,273,0.40746268656716417,395,-0.18208955223880596,395,-0.18208955223880602,41,163,112,0.48332096971609306,0.564535332089346,predeclared descriptive curve; no dev selection
small,arc,C,fit,0.95,False,False,670,637,0.9507462686567164,337,0.5290423861852434,0.5029850746268657,262,0.39104477611940297,395,-0.19850746268656716,395,-0.19850746268656722,43,176,118,0.4894365430633018,0.5683779159243092,predeclared descriptive curve; no dev selection
small,arc,C,fit,1.0,False,False,670,670,1.0,360,0.5373134328358209,0.5373134328358209,249,0.3716417910447761,395,-0.21791044776119403,395,-0.21791044776119406,45,191,124,0.49871885194593013,0.5755779871793452,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.05,False,False,448,18,0.04017857142857143,1,0.05555555555555555,0.002232142857142857,275,0.6138392857142857,276,-0.002232142857142857,276,-0.0022321428571429047,0,1,0,0.0014055561673694222,0.27294359967336845,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.1,False,False,448,33,0.07366071428571429,2,0.06060606060606061,0.004464285714285714,276,0.6160714285714286,276,0.0,276,0.0,1,1,0,0.0074258377422598025,0.20226431252635502,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.15,False,False,448,50,0.11160714285714286,7,0.14,0.015625,277,0.6183035714285714,276,0.002232142857142857,276,0.0022321428571427937,2,1,4,0.0581917003403721,0.2673960024970084,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.2,False,False,448,78,0.17410714285714285,15,0.19230769230769232,0.033482142857142856,277,0.6183035714285714,276,0.002232142857142857,276,0.0022321428571427937,5,4,6,0.11181968467910089,0.2972705699476561,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.25,False,False,448,108,0.24107142857142858,32,0.2962962962962963,0.07142857142857142,267,0.5959821428571429,276,-0.020089285714285716,276,-0.0200892857142857,6,15,11,0.2122847448227638,0.39182065666779664,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.3,False,False,448,128,0.2857142857142857,44,0.34375,0.09821428571428571,266,0.59375,276,-0.022321428571428572,276,-0.022321428571428603,8,18,18,0.2620855342646944,0.4328273822887302,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.35,False,False,448,140,0.3125,51,0.36428571428571427,0.11383928571428571,264,0.5892857142857143,276,-0.026785714285714284,276,-0.0267857142857143,8,20,23,0.284666521224083,0.4497790489281241,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.4,False,False,448,163,0.3638392857142857,60,0.36809815950920244,0.13392857142857142,256,0.5714285714285714,276,-0.044642857142857144,276,-0.044642857142857206,8,28,24,0.29401659809649067,0.4470709604335137,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.45,False,False,448,182,0.40625,68,0.37362637362637363,0.15178571428571427,251,0.5602678571428571,276,-0.05580357142857143,276,-0.05580357142857151,8,33,27,0.3031829626949792,0.44825901774342386,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.5,False,False,448,206,0.45982142857142855,84,0.4077669902912621,0.1875,243,0.5424107142857143,276,-0.07366071428571429,276,-0.0736607142857143,10,43,31,0.33999940783539834,0.4782289083858086,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.55,False,False,448,234,0.5223214285714286,101,0.43162393162393164,0.22544642857142858,236,0.5267857142857143,276,-0.08928571428571429,276,-0.0892857142857143,11,51,39,0.36725299536321765,0.49774945364831596,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.6,False,False,448,263,0.5870535714285714,119,0.4524714828897338,0.265625,234,0.5223214285714286,276,-0.09375,276,-0.09375,15,57,47,0.3912527454429253,0.5147733724816381,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.65,False,False,448,289,0.6450892857142857,134,0.46366782006920415,0.29910714285714285,231,0.515625,276,-0.10044642857142858,276,-0.1004464285714286,19,64,51,0.4050770411990096,0.5230110811711457,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.7,False,False,448,315,0.703125,152,0.48253968253968255,0.3392857142857143,223,0.49776785714285715,276,-0.11830357142857142,276,-0.11830357142857145,22,75,55,0.42616189612067124,0.5392488408255157,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.75,False,False,448,341,0.7611607142857143,174,0.5102639296187683,0.38839285714285715,215,0.4799107142857143,276,-0.13616071428571427,276,-0.1361607142857143,25,86,63,0.455850200698185,0.5644979036281106,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.8,False,False,448,362,0.8080357142857143,190,0.5248618784530387,0.42410714285714285,209,0.46651785714285715,276,-0.14955357142857142,276,-0.14955357142857145,27,94,69,0.47201513833883724,0.5772987621596889,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.85,False,False,448,378,0.84375,205,0.5423280423280423,0.4575892857142857,198,0.4419642857142857,276,-0.17410714285714285,276,-0.1741071428571429,28,106,71,0.4906173797340672,0.5933707600990867,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.9,False,False,448,392,0.875,214,0.5459183673469388,0.47767857142857145,193,0.43080357142857145,276,-0.18526785714285715,276,-0.18526785714285715,30,113,71,0.4951668207881102,0.595971493054041,predeclared descriptive curve; no dev selection
small,arc,C,cal,0.95,False,False,448,422,0.9419642857142857,235,0.556872037914692,0.5245535714285714,181,0.40401785714285715,276,-0.21205357142857142,276,-0.21205357142857145,31,126,78,0.5080334268761143,0.6049077846294875,predeclared descriptive curve; no dev selection
small,arc,C,cal,1.0,False,False,448,448,1.0,254,0.5669642857142857,0.5669642857142857,174,0.38839285714285715,276,-0.22767857142857142,276,-0.22767857142857145,35,137,82,0.519650304835557,0.6133883638464803,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.05,False,False,299,11,0.03678929765886288,0,0.0,0.0,155,0.5183946488294314,155,0.0,155,0.0,0,0,0,0.0,0.2849141529181544,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.1,False,False,299,21,0.07023411371237458,0,0.0,0.0,155,0.5183946488294314,155,0.0,155,0.0,0,0,0,0.0,0.1610976152190796,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.15,False,False,299,39,0.13043478260869565,3,0.07692307692307693,0.010033444816053512,155,0.5183946488294314,155,0.0,155,0.0,1,1,1,0.01615330031065837,0.20870192122644315,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.2,False,False,299,52,0.17391304347826086,8,0.15384615384615385,0.026755852842809364,152,0.5083612040133779,155,-0.010033444816053512,155,-0.010033444816053505,1,4,3,0.0688392343783091,0.28081108406329136,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.25,False,False,299,74,0.24749163879598662,16,0.21621621621621623,0.05351170568561873,150,0.5016722408026756,155,-0.016722408026755852,155,-0.01672240802675584,3,8,5,0.12893297230986597,0.3272369696639302,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.3,False,False,299,82,0.27424749163879597,20,0.24390243902439024,0.06688963210702341,148,0.49498327759197325,155,-0.023411371237458192,155,-0.02341137123745818,3,10,7,0.15579071279561826,0.3512487750975379,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.35,False,False,299,92,0.3076923076923077,26,0.2826086956521739,0.08695652173913043,147,0.4916387959866221,155,-0.026755852842809364,155,-0.026755852842809347,5,13,8,0.1936249206308547,0.3860683924071007,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.4,False,False,299,110,0.36789297658862874,38,0.34545454545454546,0.12709030100334448,141,0.47157190635451507,155,-0.046822742474916385,155,-0.04682274247491636,6,20,12,0.2573575738809978,0.44210379451183796,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.45,False,False,299,123,0.411371237458194,48,0.3902439024390244,0.1605351170568562,140,0.4682274247491639,155,-0.05016722408026756,155,-0.050167224080267525,8,23,17,0.3035939522623039,0.4823081415410375,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.5,False,False,299,136,0.45484949832775917,58,0.4264705882352941,0.1939799331103679,133,0.44481605351170567,155,-0.07357859531772576,155,-0.07357859531772576,8,30,20,0.3421157000540969,0.5140984772140715,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.55,False,False,299,150,0.5016722408026756,68,0.4533333333333333,0.22742474916387959,131,0.43812709030100333,155,-0.0802675585284281,155,-0.0802675585284281,9,33,26,0.3719742109510012,0.5365724144187041,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.6,False,False,299,170,0.568561872909699,82,0.4823529411764706,0.27424749163879597,127,0.42474916387959866,155,-0.09364548494983277,155,-0.09364548494983277,13,41,28,0.4051920022349215,0.560139865676099,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.65,False,False,299,187,0.6254180602006689,96,0.5133689839572193,0.3210702341137124,123,0.411371237458194,155,-0.10702341137123746,155,-0.10702341137123744,15,47,34,0.43934477876174977,0.5869626801855792,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.7,False,False,299,199,0.6655518394648829,103,0.5175879396984925,0.34448160535117056,121,0.40468227424749165,155,-0.11371237458193979,155,-0.11371237458193978,15,49,39,0.4458400067120593,0.5888041336200796,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.75,False,False,299,219,0.7324414715719063,115,0.5251141552511416,0.38461538461538464,117,0.391304347826087,155,-0.12709030100334448,155,-0.12709030100334445,16,54,45,0.4567427793112001,0.5927965229219545,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.8,False,False,299,237,0.7926421404682275,126,0.5316455696202531,0.4214046822742475,116,0.3879598662207358,155,-0.13043478260869565,155,-0.13043478260869562,18,57,51,0.46595440403484933,0.5965353492492147,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.85,False,False,299,249,0.8327759197324415,129,0.5180722891566265,0.431438127090301,115,0.38461538461538464,155,-0.13377926421404682,155,-0.1337792642140468,18,58,53,0.4541070855426724,0.581602213712278,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.9,False,False,299,264,0.882943143812709,141,0.5340909090909091,0.47157190635451507,112,0.3745819397993311,155,-0.14381270903010032,155,-0.14381270903010035,20,63,58,0.4719316883301549,0.5954762633839796,predeclared descriptive curve; no dev selection
small,arc,C,dev,0.95,False,False,299,282,0.9431438127090301,150,0.5319148936170213,0.5016722408026756,111,0.3712374581939799,155,-0.14715719063545152,155,-0.14715719063545152,22,66,62,0.4718317855621417,0.5913203903081166,predeclared descriptive curve; no dev selection
small,arc,C,dev,1.0,False,False,299,299,1.0,160,0.5351170568561873,0.5351170568561873,110,0.36789297658862874,155,-0.1505016722408027,155,-0.1505016722408027,24,69,67,0.4768033687105418,0.5927280787120183,predeclared descriptive curve; no dev selection
