setting,q,threshold,n,k,p,CP999,accepted,deployable,label
medium/ARC/C2C,0.85,0.006693124771118164,391,22,0.759048,0.101609,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.9,0.0388069748878479,406,31,0.991794,0.125565,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,0.95,0.14804726839065552,414,32,0.993732,0.126149,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/ARC/C2C,1.0,Infinity,433,42,0.999981,0.148464,False,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.05,0.0,642,1,1.73781e-13,0.0142904,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.1,0.0,642,1,1.73781e-13,0.0142904,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.15,0.0,642,1,1.73781e-13,0.0142904,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.2,0.0,642,1,1.73781e-13,0.0142904,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.25,0.0,642,1,1.73781e-13,0.0142904,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.3,0.0,642,1,1.73781e-13,0.0142904,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.35,0.0,642,1,1.73781e-13,0.0142904,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.4,0.0,642,1,1.73781e-13,0.0142904,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.45,0.0,642,1,1.73781e-13,0.0142904,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.5,1.1920928955078125e-07,683,1,2.25323e-14,0.0134377,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.55,3.5762786865234375e-07,728,1,2.38425e-15,0.0126118,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.6,1.7881393432617188e-06,807,2,9.95608e-16,0.013835,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.65,7.987022399902344e-06,870,4,8.28468e-15,0.0168996,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
large/OBQA/Text,0.7,4.5418739318847656e-05,932,8,1.66365e-12,0.02254,True,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
