setting,convention,q,threshold,n,k,p,CP999,accepted,label
small/ARC/C2C,V2,0.95,0.43796151876449585,422,235,1,0.631388,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,V2,1.0,Infinity,448,254,1,0.63897,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.05,0.00011157989501953125,18,0,0.397214,0.318708,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.1,0.0004367232322692871,33,1,0.50365,0.247416,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.15,0.0012328028678894043,50,5,0.962224,0.293314,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.2,0.002542734146118164,78,12,0.999874,0.313985,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.25,0.004671871662139893,108,28,1,0.406435,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.3,0.006744503974914551,128,40,1,0.450418,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.35,0.009816467761993408,140,46,1,0.460852,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.4,0.014494717121124268,163,55,1,0.459882,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.45,0.02129054069519043,182,63,1,0.462052,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.5,0.02968961000442505,206,79,1,0.493095,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.55,0.04347580671310425,234,96,1,0.513218,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.6,0.06113743782043457,263,114,1,0.530532,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.65,0.0874868631362915,289,129,1,0.538871,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.7,0.1193498969078064,315,147,1,0.555083,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.75,0.1509310007095337,341,169,1,0.580153,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.8,0.22326356172561646,362,185,1,0.5928,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.85,0.272111713886261,378,200,1,0.608665,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.9,0.34250950813293457,392,209,1,0.611191,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,0.95,0.43796151876449585,422,230,1,0.619911,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
small/ARC/C2C,OFFICIAL,1.0,Infinity,448,249,1,0.628178,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.05,0.0,601,36,0.884295,0.0957803,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.1,0.0,601,36,0.884295,0.0957803,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.15,0.0,601,36,0.884295,0.0957803,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.2,0.0,601,36,0.884295,0.0957803,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.25,0.0,601,36,0.884295,0.0957803,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.3,0.0,601,36,0.884295,0.0957803,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.35,0.0,601,36,0.884295,0.0957803,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.4,0.0,601,36,0.884295,0.0957803,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.45,0.0,601,36,0.884295,0.0957803,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.5,2.384185791015625e-07,665,50,0.998047,0.111958,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.55,1.3113021850585938e-06,739,66,0.999997,0.126212,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.6,6.139278411865234e-06,800,89,1,0.149518,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.65,3.540515899658203e-05,880,105,1,0.156571,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.7,0.0002611875534057617,959,138,1,0.181925,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.75,0.0011908411979675293,1019,161,1,0.196027,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.8,0.006693124771118164,1089,190,1,0.212445,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
medium/OBQA/Text,V2,0.85,0.023698091506958008,1155,224,1,0.232063,False,POST-HOC re-analysis (reviewer R4/E11); does not change any primary decision
