population,pair,dataset,split,n,training_labels,refitted_V2,evaluation_role,timing_source,policy,is_original_primary,selection_source,probabilities,selection_counts_RTCA,old_to_V2_selected_correctness_up,old_to_V2_selected_correctness_down,D1_to_V2_selected_correctness_up,D1_to_V2_selected_correctness_down,old_correct,old_accuracy,old_valid,old_invalid,old_gain_over_R,old_harm_vs_R,old_flips,old_zero_gain_flips,old_INVALID_flips,D1_correct,D1_accuracy,D1_valid,D1_invalid,D1_gain_over_R,D1_harm_vs_R,D1_flips,D1_zero_gain_flips,D1_INVALID_flips,V2_correct,V2_accuracy,V2_valid,V2_invalid,V2_gain_over_R,V2_harm_vs_R,V2_flips,V2_zero_gain_flips,V2_INVALID_flips,mean_ms,median_ms,p95_ms,mean_original_router_overhead_ms
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[23, 141, 578, 0]",1.0,0.0,0.0,0.0,360.0,0.48517520215633425,735.0,7.0,144.0,69.0,344.0,131.0,28.0,361.0,0.4865229110512129,736.0,6.0,144.0,68.0,343.0,131.0,27.0,361.0,0.4865229110512129,736.0,6.0,144.0,68.0,343.0,131.0,27.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[37, 83, 622, 0]",1.0,0.0,0.0,0.0,359.0,0.4838274932614555,737.0,5.0,143.0,69.0,343.0,131.0,26.0,360.0,0.48517520215633425,738.0,4.0,143.0,68.0,342.0,131.0,25.0,360.0,0.48517520215633425,738.0,4.0,143.0,68.0,342.0,131.0,25.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[62, 13, 667, 0]",1.0,0.0,0.0,0.0,362.0,0.48787061994609165,739.0,3.0,141.0,64.0,330.0,125.0,24.0,363.0,0.48921832884097033,740.0,2.0,141.0,63.0,329.0,125.0,23.0,363.0,0.48921832884097033,740.0,2.0,141.0,63.0,329.0,125.0,23.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[129, 0, 613, 0]",1.0,0.0,0.0,0.0,352.0,0.4743935309973046,734.0,8.0,125.0,58.0,294.0,111.0,19.0,353.0,0.4757412398921833,735.0,7.0,125.0,57.0,293.0,111.0,18.0,353.0,0.4757412398921833,735.0,7.0,125.0,57.0,293.0,111.0,18.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[443, 0, 299, 0]",1.0,0.0,0.0,0.0,317.0,0.4272237196765499,724.0,18.0,64.0,32.0,151.0,55.0,9.0,318.0,0.42857142857142855,725.0,17.0,64.0,31.0,150.0,55.0,8.0,318.0,0.42857142857142855,725.0,17.0,64.0,31.0,150.0,55.0,8.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[717, 0, 25, 0]",0.0,0.0,0.0,0.0,289.0,0.3894878706199461,718.0,24.0,6.0,2.0,12.0,4.0,1.0,289.0,0.3894878706199461,718.0,24.0,6.0,2.0,12.0,4.0,1.0,289.0,0.3894878706199461,718.0,24.0,6.0,2.0,12.0,4.0,1.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[18, 169, 549, 6]",1.0,0.0,0.0,0.0,360.0,0.48517520215633425,734.0,8.0,143.0,68.0,346.0,135.0,29.0,361.0,0.4865229110512129,735.0,7.0,143.0,67.0,345.0,135.0,28.0,361.0,0.4865229110512129,735.0,7.0,143.0,67.0,345.0,135.0,28.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.01_actions4,True,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[18, 138, 577, 9]",1.0,0.0,0.0,0.0,361.0,0.4865229110512129,735.0,7.0,144.0,68.0,343.0,131.0,28.0,362.0,0.48787061994609165,736.0,6.0,144.0,67.0,342.0,131.0,27.0,362.0,0.48787061994609165,736.0,6.0,144.0,67.0,342.0,131.0,27.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[29, 83, 621, 9]",1.0,0.0,0.0,0.0,359.0,0.4838274932614555,737.0,5.0,143.0,69.0,343.0,131.0,26.0,360.0,0.48517520215633425,738.0,4.0,143.0,68.0,342.0,131.0,25.0,360.0,0.48517520215633425,738.0,4.0,143.0,68.0,342.0,131.0,25.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[51, 13, 663, 15]",1.0,0.0,0.0,0.0,361.0,0.4865229110512129,739.0,3.0,140.0,64.0,328.0,124.0,24.0,362.0,0.48787061994609165,740.0,2.0,140.0,63.0,327.0,124.0,23.0,362.0,0.48787061994609165,740.0,2.0,140.0,63.0,327.0,124.0,23.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[120, 0, 612, 10]",1.0,0.0,0.0,0.0,351.0,0.47304582210242585,734.0,8.0,124.0,58.0,293.0,111.0,19.0,352.0,0.4743935309973046,735.0,7.0,124.0,57.0,292.0,111.0,18.0,352.0,0.4743935309973046,735.0,7.0,124.0,57.0,292.0,111.0,18.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[442, 0, 299, 1]",1.0,0.0,0.0,0.0,317.0,0.4272237196765499,724.0,18.0,64.0,32.0,151.0,55.0,9.0,318.0,0.42857142857142855,725.0,17.0,64.0,31.0,150.0,55.0,8.0,318.0,0.42857142857142855,725.0,17.0,64.0,31.0,150.0,55.0,8.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,word_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[716, 0, 25, 1]",0.0,0.0,0.0,0.0,289.0,0.3894878706199461,718.0,24.0,6.0,2.0,12.0,4.0,1.0,289.0,0.3894878706199461,718.0,24.0,6.0,2.0,12.0,4.0,1.0,289.0,0.3894878706199461,718.0,24.0,6.0,2.0,12.0,4.0,1.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[5, 153, 584, 0]",0.0,0.0,0.0,0.0,360.0,0.48517520215633425,740.0,2.0,145.0,70.0,350.0,135.0,27.0,360.0,0.48517520215633425,740.0,2.0,145.0,70.0,350.0,135.0,27.0,360.0,0.48517520215633425,740.0,2.0,145.0,70.0,350.0,135.0,27.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[8, 124, 610, 0]",0.0,0.0,0.0,0.0,361.0,0.4865229110512129,741.0,1.0,144.0,68.0,346.0,134.0,26.0,361.0,0.4865229110512129,741.0,1.0,144.0,68.0,346.0,134.0,26.0,361.0,0.4865229110512129,741.0,1.0,144.0,68.0,346.0,134.0,26.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[10, 79, 653, 0]",0.0,0.0,0.0,0.0,359.0,0.4838274932614555,741.0,1.0,141.0,67.0,344.0,136.0,26.0,359.0,0.4838274932614555,741.0,1.0,141.0,67.0,344.0,136.0,26.0,359.0,0.4838274932614555,741.0,1.0,141.0,67.0,344.0,136.0,26.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[32, 6, 704, 0]",0.0,0.0,0.0,0.0,361.0,0.4865229110512129,742.0,0.0,140.0,64.0,334.0,130.0,25.0,361.0,0.4865229110512129,742.0,0.0,140.0,64.0,334.0,130.0,25.0,361.0,0.4865229110512129,742.0,0.0,140.0,64.0,334.0,130.0,25.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[79, 0, 663, 0]",0.0,0.0,0.0,0.0,355.0,0.4784366576819407,740.0,2.0,127.0,57.0,306.0,122.0,23.0,355.0,0.4784366576819407,740.0,2.0,127.0,57.0,306.0,122.0,23.0,355.0,0.4784366576819407,740.0,2.0,127.0,57.0,306.0,122.0,23.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[446, 0, 296, 0]",0.0,0.0,0.0,0.0,319.0,0.4299191374663073,731.0,11.0,62.0,28.0,149.0,59.0,14.0,319.0,0.4299191374663073,731.0,11.0,62.0,28.0,149.0,59.0,14.0,319.0,0.4299191374663073,731.0,11.0,62.0,28.0,149.0,59.0,14.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[703, 0, 39, 0]",0.0,0.0,0.0,0.0,292.0,0.3935309973045822,720.0,22.0,8.0,1.0,17.0,8.0,3.0,292.0,0.3935309973045822,720.0,22.0,8.0,1.0,17.0,8.0,3.0,292.0,0.3935309973045822,720.0,22.0,8.0,1.0,17.0,8.0,3.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[4, 153, 582, 3]",0.0,0.0,0.0,0.0,359.0,0.4838274932614555,740.0,2.0,144.0,70.0,348.0,134.0,27.0,359.0,0.4838274932614555,740.0,2.0,144.0,70.0,348.0,134.0,27.0,359.0,0.4838274932614555,740.0,2.0,144.0,70.0,348.0,134.0,27.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.01_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[6, 124, 609, 3]",0.0,0.0,0.0,0.0,360.0,0.48517520215633425,741.0,1.0,143.0,68.0,345.0,134.0,26.0,360.0,0.48517520215633425,741.0,1.0,143.0,68.0,345.0,134.0,26.0,360.0,0.48517520215633425,741.0,1.0,143.0,68.0,345.0,134.0,26.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[8, 79, 652, 3]",0.0,0.0,0.0,0.0,358.0,0.48247978436657685,741.0,1.0,140.0,67.0,343.0,136.0,26.0,358.0,0.48247978436657685,741.0,1.0,140.0,67.0,343.0,136.0,26.0,358.0,0.48247978436657685,741.0,1.0,140.0,67.0,343.0,136.0,26.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[24, 6, 702, 10]",0.0,0.0,0.0,0.0,361.0,0.4865229110512129,741.0,1.0,139.0,63.0,333.0,131.0,26.0,361.0,0.4865229110512129,741.0,1.0,139.0,63.0,333.0,131.0,26.0,361.0,0.4865229110512129,741.0,1.0,139.0,63.0,333.0,131.0,26.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[72, 0, 661, 9]",0.0,0.0,0.0,0.0,355.0,0.4784366576819407,740.0,2.0,127.0,57.0,306.0,122.0,23.0,355.0,0.4784366576819407,740.0,2.0,127.0,57.0,306.0,122.0,23.0,355.0,0.4784366576819407,740.0,2.0,127.0,57.0,306.0,122.0,23.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[442, 0, 296, 4]",0.0,0.0,0.0,0.0,319.0,0.4299191374663073,731.0,11.0,62.0,28.0,149.0,59.0,14.0,319.0,0.4299191374663073,731.0,11.0,62.0,28.0,149.0,59.0,14.0,319.0,0.4299191374663073,731.0,11.0,62.0,28.0,149.0,59.0,14.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,semantic_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[703, 0, 39, 0]",0.0,0.0,0.0,0.0,292.0,0.3935309973045822,720.0,22.0,8.0,1.0,17.0,8.0,3.0,292.0,0.3935309973045822,720.0,22.0,8.0,1.0,17.0,8.0,3.0,292.0,0.3935309973045822,720.0,22.0,8.0,1.0,17.0,8.0,3.0,,,,
full,small,obqa,dev,742,old_scoring,False,previously_exposed_development,accuracy_only,train_frozen_mixture,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/train_mixture_receipt.json,"[0.0, 0.2656829168043691, 0.7343170831956309, 0.0]",,0.7343170831956309,0.0,0.0,0.0,359.95202458071697,0.48511054525703096,731.1697320782383,10.830267921761656,144.07748791515195,69.12546333443495,347.81180499834755,134.60885374876068,32.64207292010923,360.68634166391263,0.48610019092171514,731.9040491614339,10.095950838566026,144.07748791515195,68.39114625123932,347.0774879151519,134.60885374876068,31.9077558369136,360.68634166391263,0.48610019092171514,731.9040491614339,10.095950838566026,144.07748791515195,68.39114625123932,347.0774879151519,134.60885374876068,31.9077558369136,,,,
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,R,False,fixed_action,,"[128, 0, 0, 0]",0.0,0.0,0.0,0.0,56.0,0.4375,124.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0,0.4375,124.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0,0.4375,124.0,4.0,0.0,0.0,0.0,0.0,0.0,295.2237855390625,280.493698,424.9323773999998,0.0
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,T,False,fixed_action,,"[0, 128, 0, 0]",0.0,0.0,0.0,0.0,66.0,0.515625,124.0,4.0,21.0,11.0,49.0,17.0,8.0,66.0,0.515625,124.0,4.0,21.0,11.0,49.0,17.0,8.0,66.0,0.515625,124.0,4.0,21.0,11.0,49.0,17.0,8.0,899.4116217734374,701.589211,1948.9506294999992,0.0
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,C,False,fixed_action,,"[0, 0, 128, 0]",0.0,0.0,0.0,0.0,66.0,0.515625,128.0,0.0,22.0,12.0,58.0,24.0,4.0,66.0,0.515625,128.0,0.0,22.0,12.0,58.0,24.0,4.0,66.0,0.515625,128.0,0.0,22.0,12.0,58.0,24.0,4.0,361.868204640625,327.438151,528.4538958499998,0.0
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,A,False,fixed_action,,"[0, 0, 0, 128]",0.0,0.0,0.0,0.0,54.0,0.421875,118.0,10.0,1.0,3.0,7.0,3.0,6.0,54.0,0.421875,118.0,10.0,1.0,3.0,7.0,3.0,6.0,54.0,0.421875,118.0,10.0,1.0,3.0,7.0,3.0,6.0,312.516828953125,299.04453,425.89541625,0.0
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[2, 30, 96, 0]",0.0,0.0,0.0,0.0,69.0,0.5390625,128.0,0.0,23.0,10.0,53.0,20.0,4.0,69.0,0.5390625,128.0,0.0,23.0,10.0,53.0,20.0,4.0,69.0,0.5390625,128.0,0.0,23.0,10.0,53.0,20.0,4.0,496.5618256640625,330.879914,993.5600734999997,1.2591687265625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[3, 24, 101, 0]",0.0,0.0,0.0,0.0,66.0,0.515625,128.0,0.0,21.0,11.0,53.0,21.0,4.0,66.0,0.515625,128.0,0.0,21.0,11.0,53.0,21.0,4.0,66.0,0.515625,128.0,0.0,21.0,11.0,53.0,21.0,4.0,460.8185164140625,330.2471905,931.922385749999,1.2591687265625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[6, 13, 109, 0]",0.0,0.0,0.0,0.0,67.0,0.5234375,128.0,0.0,23.0,12.0,58.0,23.0,4.0,67.0,0.5234375,128.0,0.0,23.0,12.0,58.0,23.0,4.0,67.0,0.5234375,128.0,0.0,23.0,12.0,58.0,23.0,4.0,426.8599994609375,328.7630105,813.9481951499994,1.2591687265625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[9, 2, 117, 0]",0.0,0.0,0.0,0.0,66.0,0.515625,128.0,0.0,21.0,11.0,55.0,23.0,4.0,66.0,0.515625,128.0,0.0,21.0,11.0,55.0,23.0,4.0,66.0,0.515625,128.0,0.0,21.0,11.0,55.0,23.0,4.0,375.50859196093745,328.4914455,542.8476313,1.2591687265625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[17, 0, 111, 0]",0.0,0.0,0.0,0.0,66.0,0.515625,128.0,0.0,19.0,9.0,49.0,21.0,4.0,66.0,0.515625,128.0,0.0,19.0,9.0,49.0,21.0,4.0,66.0,0.515625,128.0,0.0,19.0,9.0,49.0,21.0,4.0,355.60100465625,328.4914455,523.1190639499998,1.2591687265625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[79, 0, 49, 0]",0.0,0.0,0.0,0.0,58.0,0.453125,124.0,4.0,5.0,3.0,16.0,8.0,0.0,58.0,0.453125,124.0,4.0,5.0,3.0,16.0,8.0,0.0,58.0,0.453125,124.0,4.0,5.0,3.0,16.0,8.0,0.0,323.51146277343753,327.516303,449.34874349999984,1.2591687265625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[126, 0, 2, 0]",0.0,0.0,0.0,0.0,56.0,0.4375,124.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0,0.4375,124.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0,0.4375,124.0,4.0,0.0,0.0,0.0,0.0,0.0,297.2012912578125,281.6911285,427.73679334999974,1.2591687265625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[2, 29, 96, 1]",0.0,0.0,0.0,0.0,69.0,0.5390625,128.0,0.0,23.0,10.0,53.0,20.0,4.0,69.0,0.5390625,128.0,0.0,23.0,10.0,53.0,20.0,4.0,69.0,0.5390625,128.0,0.0,23.0,10.0,53.0,20.0,4.0,494.6554826875,330.4882035,993.2122877499997,1.0108318281250002
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.01_actions4,True,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[2, 23, 101, 2]",0.0,0.0,0.0,0.0,66.0,0.515625,128.0,0.0,21.0,11.0,53.0,21.0,4.0,66.0,0.515625,128.0,0.0,21.0,11.0,53.0,21.0,4.0,66.0,0.515625,128.0,0.0,21.0,11.0,53.0,21.0,4.0,457.2890492890625,329.7322295,931.662929599999,1.0108318281250002
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.03_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[4, 13, 109, 2]",0.0,0.0,0.0,0.0,67.0,0.5234375,128.0,0.0,23.0,12.0,58.0,23.0,4.0,67.0,0.5234375,128.0,0.0,23.0,12.0,58.0,23.0,4.0,67.0,0.5234375,128.0,0.0,23.0,12.0,58.0,23.0,4.0,426.89689046875003,328.522062,813.7542024499994,1.0108318281250002
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[6, 2, 116, 4]",0.0,0.0,0.0,0.0,65.0,0.5078125,128.0,0.0,20.0,11.0,54.0,23.0,4.0,65.0,0.5078125,128.0,0.0,20.0,11.0,54.0,23.0,4.0,65.0,0.5078125,128.0,0.0,20.0,11.0,54.0,23.0,4.0,375.7116907109375,328.22545249999996,542.6800139999999,1.0108318281250002
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda0.3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[13, 0, 111, 4]",0.0,0.0,0.0,0.0,66.0,0.515625,128.0,0.0,19.0,9.0,49.0,21.0,4.0,66.0,0.515625,128.0,0.0,19.0,9.0,49.0,21.0,4.0,66.0,0.515625,128.0,0.0,19.0,9.0,49.0,21.0,4.0,355.922664859375,328.22545249999996,522.8714519999999,1.0108318281250002
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda1_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[79, 0, 49, 0]",0.0,0.0,0.0,0.0,58.0,0.453125,124.0,4.0,5.0,3.0,16.0,8.0,0.0,58.0,0.453125,124.0,4.0,5.0,3.0,16.0,8.0,0.0,58.0,0.453125,124.0,4.0,5.0,3.0,16.0,8.0,0.0,323.263125875,327.214153,449.13475004999987,1.0108318281250002
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,word_lambda3_actions4,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_word.npz,,"[126, 0, 2, 0]",0.0,0.0,0.0,0.0,56.0,0.4375,124.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0,0.4375,124.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0,0.4375,124.0,4.0,0.0,0.0,0.0,0.0,0.0,296.952954359375,281.5032235,427.52368489999975,1.0108318281250002
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[1, 29, 98, 0]",0.0,0.0,0.0,0.0,62.0,0.484375,128.0,0.0,20.0,14.0,57.0,23.0,4.0,62.0,0.484375,128.0,0.0,20.0,14.0,57.0,23.0,4.0,62.0,0.484375,128.0,0.0,20.0,14.0,57.0,23.0,4.0,500.0129459765625,358.025582,954.0198227499989,28.809913625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.01_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[2, 25, 101, 0]",0.0,0.0,0.0,0.0,61.0,0.4765625,128.0,0.0,18.0,13.0,54.0,23.0,4.0,61.0,0.4765625,128.0,0.0,18.0,13.0,54.0,23.0,4.0,61.0,0.4765625,128.0,0.0,18.0,13.0,54.0,23.0,4.0,479.421563984375,357.6317825,839.9779893999994,28.809913625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.03_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[2, 16, 110, 0]",0.0,0.0,0.0,0.0,63.0,0.4921875,128.0,0.0,19.0,12.0,54.0,23.0,4.0,63.0,0.4921875,128.0,0.0,19.0,12.0,54.0,23.0,4.0,63.0,0.4921875,128.0,0.0,19.0,12.0,54.0,23.0,4.0,447.9345969765625,356.7698835,751.4913994,28.809913625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[5, 1, 122, 0]",0.0,0.0,0.0,0.0,67.0,0.5234375,128.0,0.0,22.0,11.0,56.0,23.0,4.0,67.0,0.5234375,128.0,0.0,22.0,11.0,56.0,23.0,4.0,67.0,0.5234375,128.0,0.0,22.0,11.0,56.0,23.0,4.0,387.39732519531253,356.0758035,557.2663239499998,28.809913625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda0.3_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[13, 0, 115, 0]",0.0,0.0,0.0,0.0,65.0,0.5078125,126.0,2.0,18.0,9.0,49.0,22.0,2.0,65.0,0.5078125,126.0,2.0,18.0,9.0,49.0,22.0,2.0,65.0,0.5078125,126.0,2.0,18.0,9.0,49.0,22.0,2.0,384.8153440859375,356.029052,547.8108632499996,28.809913625
panel,small,obqa,dev,128,old_scoring,False,previously_exposed_development,original_P2_10_same_job,semantic_lambda1_actions3,False,$DATA_DIR/P2_10_20260911T122423Z/results/small/obqa/dev_predictions_semantic.npz,,"[82, 0, 46, 0]",0.0,0.0,0.0,0.0,59.0,0.4609375,124.0,4.0,7.0,4.0,20.0,9.0,0.0,59.0,0.4609375,124.0,4.0,7.0,4.0,20.0,9.0,0.0,59.0,0.4609375,124.0,4.0,7.0,4.0,20.0,9.0,0.0,344.66668867968747,353.9433325,473.2551838499999,28.809913625
